claim,label
W Virginia medical school offering free osteopathic services.,true
Meryl Streep applauded for Roman Polanski at the Academy Awards in 2003.,true
"American families work hard to earn $4,250 a month. Obama is spending $18,972 a month on each illegal immigrant child.",false
The rate of extra investment in the NHS has fallen by 68% since 2010.,true
"""Blogger Says former president Jimmy Carter said, """"Medical marijuana cured my cancer.""",false
"""Love"""" hormone may help autism symptoms: study.""",true
Brain injuries like Schumacher's can destroy lives: study.,true
"Will (HB2)�threaten federal funding for public schools under Title IX? No, according to a federal court which has looked at a similar issue.",mixture
New Anti-Wrinkle Treatment,mixture
2 tuberculosis cases reported at Georgia elementary schools.,true
Judge rejects Trump plan for road in Alaska wildlife refuge.,true
Acupuncture Eases Depression in Pregnancy,false
In 2010 about 75 percent of child abuse and neglect reports in Oregon were made by those required to report by law.,true
The cast of M*A*S*H did not learn of Col. Blake's death until they were actually filming the scene in which it was announced.,false
Air pollution concentrations to reach high in seacoast towns.,true
 Hillary Clinton�s campaign used a body double after Clinton suffered a medical episode at a 9/11 ceremony in New York. ,unproven
"�We are, by the way, the number one producer of energy in the world because of what we�ve done right now.",mixture
Extract from soursop leaves can prevent the symptoms of fibromyalgia,false
New Year�s resolutions may be more procrastination than motivation.,true
"""Brooke Shields was photographed for """"Playboy"""" when she was ten years old.""",true
Love of physical activity may start in the womb,false
Statement reproduces President Obama's response regarding opposition to his veterans' health insurance plan.,false
"""The song """"The Twelve Days of Christmas"""" was created as a coded reference to important articles of the Christian faith.""",false
Tailored medicine could prevent more heart attacks,true
"Stephen Hawking, who unlocked the secrets of space and time, dies at 76.",true
"To optimize exercise, heed your heart rate training zone.",true
Pill That Hits A Cause Of Cystic Fibrosis Beats Expectations,true
"""Joe Manchin Says West Virginia is """"down to around 50 percent of the adult workers who are actually working now because of addiction or conviction.""",mixture
New HPV vaccine offers greater protection against cervical cancer than current vaccine,true
Elisa Granato died shortly after being administered a trial vaccine for COVID-19. ,false
"Air bags, poor economy save road lives.",true
U.S. shortage of Tamiflu for children resolved: Roche.,true
"�I've always known this is a real, this is a pandemic. I've felt it was a pandemic long before it was called a pandemic.�",false
Wisconsin lawmakers introduce medical marijuana bill.,true
Kansas officials issue toxic algae alert for Lake Afton.,true
Rep. Trey Gowdy ordered the exhumation of the body of Clinton associate Vince Foster.,false
Court: Pot patients in Arizona protected from arrest on hash.,true
Coal-fired plants around New Delhi running despite missing emissions deadline.,true
Diplomat joins athletes in pledging brain for research.,true
"Pandemic upends life on isolated, idyllic Galapagos Islands.",true
Almost a third of Northern Ireland COVID-19 deaths outside hospitals.,true
Supermarket retailer Kroger sent letters to employees informing them they must repay overpaid emergency pay provided amid the COVID-19 coronavirus disease pandemic.,mixture
" It is a warning that a TV news report said that at �dollar stores,� including Dollar Tree and Greenbacks, name-brand toothpastes were not �the same as from Wal-mart, grocery stores, etc,�� They were manufactured for other countries, which have different standards than in the U.S. ",true
Ex-government health chief joins warnings about EPA proposal.,true
"""Rick Perry Says the federal government restricts """"how much salt we can put on our food.""",false
A court ruling means priests in Louisiana don't have to report sexual abuse.,true
Muslim militants killed 120 Christians in Nigeria during a three-week period in February and March 2019. ,mixture
An attempted abduction of a child from a mall or amusement park was thwarted because the kidnappers forgot to change the child's shoes.,false
" Viral posts on Facebook that allege that President Obama ordered a flag at half mast for singer/actress Whitney Houston but two years later, when U.S. Ambassador Shirley Temple Black died, the President ignored her death.�� Other versions compare Whitney Houston and U.S. Navy sniper Chris Kyle, who was murdered on February 2, 2013. � ",false
Recreational marijuana becomes legal in Illinois on New Year's Day.,true
Can money motivate weight loss? Perhaps at first.,true
A woman died at a movie theater while watching the movie It in September 2017.,false
Cigarettes kicked out of school in China.,true
Guam�s Christmas trees dosed with chemical to kill pests.,true
A viral photograph showing a woman pulling two girls away from teargas shot over the U.S.-Mexico border by American forces was faked.,false
Report finds cases of STDs reach all-time high in California.,true
New fitness centers cater to aging baby boomers.,true
Screening Guidelines Miss Many Kids With High Cholesterol,mixture
"""Before Joseph Stalin entered the history books, he was a young, """"hip"""" atheist and a democratic socialist.""",mixture
"""Food stamp spending """"doubled under President Bush, doubled again under President Obama.""",true
The Obama administration left behind no playbook for dealing with pandemics for the next administration.,false
Kerastem Reports Successful US Phase II Hair Growth Clinical Trial Results,false
Chinese scientist who gene-edited babies fired by university.,true
Jerry Patterson Says he was the only statewide elected official to speak in favor of a federal guest worker plan at the 2012 Republican Party of Texas convention.,true
Medicare has at least $80 billion worth of fraud a year. That's a full 20 percent of every dollar that's spent on Medicare goes to fraud.,mixture
A meme likening the purpose of coronavirus masks to protecting from a random wild urinaters accurately describes the purpose of coronavirus mask recommendations.,true
Pets Help People Manage The Pain Of Serious Mental Illness,mixture
Straight-talking Fauci explains outbreak to a worried nation.,true
GM begins production of ventilators for U.S. government.,true
Facebook post Says Wisconsin�s in-person election has caused a �surge� in new coronavirus cases,false
Researchers warn of hazards of smoking and need for wider use of varenicline to quit,false
"""Pope Francis warns on the """"evil"""" of legalizing drugs.""",true
"Japan's coronavirus infections cross 1,000: NHK.",true
"Gastric bypass surgery cuts cancer risk, researchers say",mixture
"GSK to partner with Vir for potential COVID-19 treatments, invest $250 million.",true
Michigan center accused of honoring patients� racist demands.,true
Coronavirus brings no-contact food delivery to United States.,true
Year in space put US astronaut�s disease defenses on alert.,true
Animal study suggests treatment that may improve heart function in heart failure,true
"American Samoa declares measles outbreak, closes schools.",true
"Bismarck addiction center to use telemedicine, expand reach.",true
